Champoin Type,Team A,Team B,Team A Score,Team B Score,Match Time,day
الدوري التركي,غازي عنتاب بي.بي.كي,جالاتا سراي,0,3,21:30,08/08/2025
الدوري البرتغالي,كازا بيا,سبورتينج لشبونة,0,2,22:15,08/08/2025
مباريات ودية -أندية,أولمبياكوس,التعاون,2,1,17:00,08/08/2025
مباريات ودية -أندية,تشيلسي,باير ليفركوزن,2,0,21:00,08/08/2025
مباريات ودية -أندية,موناكو,إنتر ميلان,1,2,21:00,08/08/2025
مباريات ودية -أندية,نيوكاسل,اسبانيول,2,2,21:30,08/08/2025
مباريات ودية -أندية,برينتفورد,مونشنجلادباخ,2,2,21:30,08/08/2025
الدوري المصري,المقاولون العرب,زد,0,2,18:00,08/09/2025
الدوري المصري,سموحة,طلائع الجيش,1,1,18:00,08/09/2025
الدوري المصري,الإسماعيلي,بتروجت,0,0,21:00,08/09/2025
الدوري المصري,مودرن سبورت,الأهلي,2,2,21:00,08/09/2025
الدوري التركي,سامسون سبور,جنتشلربيرليجي,2,1,19:00,08/09/2025
الدوري التركي,انطاليا سبور,قاسم باشا,2,1,21:30,08/09/2025
الدوري البرتغالي,ناسيونال ماديرا,جل فيسنتي,0,2,17:30,08/09/2025
الدوري البرتغالي,أروكا,اي في اس فوتبول,3,1,22:30,08/09/2025
الدوري التونسي,مستقبل قابس,الترجى الرياضي,0,0,18:30,08/09/2025
الدوري التونسي,شبيبة القيروان,سليمان الرياضي,1,0,18:30,08/09/2025
الدوري التونسي,الافريقي التونسي,مستقبل المرسى,1,0,18:30,08/09/2025
الدوري التونسي,النجم الرياضي بالمتلوي,البنزرتي,0,0,18:30,08/09/2025
مباريات ودية -أندية,فيردر بريمن,أودينيزي,0,1,12:30,08/09/2025
مباريات ودية -أندية,مانشستر يونايتد,فيورنتينا,1,1,14:45,08/09/2025
مباريات ودية -أندية,كولن,أتالانتا,4,0,16:30,08/09/2025
مباريات ودية -أندية,فرايبورج,أوساسونا,2,2,16:30,08/09/2025
مباريات ودية -أندية,هايدنهايم,بارما,2,1,16:30,08/09/2025
مباريات ودية -أندية,ماينز,ستراسبورج,0,0,16:30,08/09/2025
مباريات ودية -أندية,يونيون برلين,أولمبياكوس,0,1,16:30,08/09/2025
مباريات ودية -أندية,بيرنلي,لاتسيو,0,1,17:00,08/09/2025
مباريات ودية -أندية,إيفرتون,روما,0,1,17:00,08/09/2025
مباريات ودية -أندية,ليدز يونايتد,ميلان,1,1,17:00,08/09/2025
مباريات ودية -أندية,وست هام يونايتد,ليل,1,1,17:00,08/09/2025
مباريات ودية -أندية,وولفرهامبتون,سيلتا فيجو,0,1,17:00,08/09/2025
مباريات ودية -أندية,نيوكاسل,اتلتيكو مدريد,0,2,18:00,08/09/2025
مباريات ودية -أندية,أرسنال,أتلتيك بلباو,3,0,19:00,08/09/2025
مباريات ودية -أندية,برايتون,فولفسبورج,2,1,19:00,08/09/2025
مباريات ودية -أندية,فولهام,آ. فرانكفورت,1,0,19:00,08/09/2025
مباريات ودية -أندية,لانس,لايبزيج,2,1,19:00,08/09/2025
مباريات ودية -أندية,مارسيليا,أستون فيلا,3,1,20:00,08/09/2025
مباريات ودية -أندية,نانت,نادي باريس,2,3,20:00,08/09/2025
مباريات ودية -أندية,نابولي,جيرونا,3,2,20:00,08/09/2025
مباريات ودية -أندية,غرناطه,العين,0,3,21:00,08/09/2025
مباريات ودية -أندية,نوتينجهام فورست,القادسية,0,0,21:45,08/09/2025
مباريات ودية -أندية,مانشستر سيتي,باليرمو,3,0,22:00,08/09/2025
مباريات ودية -أندية,فالنسيا,تورينو,3,0,22:00,08/09/2025
الدوري المصري,كهرباء الإسماعيلية,الجونة,0,1,18:00,08/10/2025
الدوري المصري,فاركو,إنبي,0,0,21:00,08/10/2025
الدوري المصري,البنك الاهلي,غزل المحلة,0,0,21:00,08/10/2025
الدوري التركي,ريزه سبور,جوزتيبي,0,3,19:00,08/10/2025
الدوري التركي,ايوبسبور,قونيا سبور,1,4,21:30,08/10/2025
الدوري البرتغالي,فاماليكاو,سانتا كلارا,3,0,19:00,08/10/2025
الدوري البرتغالي,سبورتينج براجا,تونديلا,3,0,22:30,08/10/2025
الدوري البرتغالي,موريرنسي,ألفيركا,2,1,22:30,08/10/2025
الدوري التونسي,شبيبة العمران,النجم الساحلى,3,1,18:30,08/10/2025
الدوري التونسي,الإتحاد المنستيري,الملعب التونسي,1,1,18:30,08/10/2025
الدوري التونسي,الصفاقســــي,الترجي الجرجيسي,1,2,18:30,08/10/2025
الدوري التونسي,إتحاد بن قردان,الأولمبي الباجي,2,0,18:30,08/10/2025
مباريات ودية -أندية,تشيلسي,ميلان,4,1,17:00,08/10/2025
مباريات ودية -أندية,بروسيا دورتموند,يوفنتوس,1,2,18:30,08/10/2025
مباريات ودية -أندية,السد القطري,الوداد البيضاوي,1,1,19:30,08/10/2025
مباريات ودية -أندية,الميريا,النصر,3,2,20:00,08/10/2025
مباريات ودية -أندية,برشلونة,كومو,5,0,22:00,08/10/2025
مباريات ودية -أندية,فياريال,أستون فيلا,0,2,22:00,08/10/2025
الدوري التركي,طرابزون سبور,كوجالي سبور,1,0,21:30,08/11/2025
الدوري البرتغالي,إستوريل برايا,إستريلا,1,1,20:45,08/11/2025
الدوري البرتغالي,بورتو,فيتوريا جيماريش,3,0,22:45,08/11/2025
دوري أبطال أوروبا,كاراباج اجدام,شكينديا,5,1,19:00,08/12/2025
دوري أبطال أوروبا,كوبنهاجن,مالمو,5,0,20:00,08/12/2025
دوري أبطال أوروبا,نادي بافوس,دينامو كييف,2,0,20:00,08/12/2025
دوري أبطال أوروبا,فيكتوريا بلزن,جلاسكو رينجرز,2,1,20:00,08/12/2025
دوري أبطال أوروبا,فنربخشة,فينورد,5,2,20:00,08/12/2025
دوري أبطال أوروبا,كلوب بروج,ريد بول سالزبورج,3,2,20:30,08/12/2025
دوري أبطال أوروبا,سلوفان براتيسلافا,نادي كايرات,1,1,21:15,08/12/2025
دوري أبطال أوروبا,فيرينكفاروسي,لودوجوريتس,3,0,21:15,08/12/2025
دوري أبطال أوروبا,بنفيكا,نيس,2,0,22:00,08/12/2025
دوري أبطال أوروبا,سرفينا زافيزدا,ليخ بوزنان,1,1,22:00,08/12/2025
مباريات ودية -أندية,بايرن ميونيخ,جراسهوبرز,2,1,19:00,08/12/2025
مباريات ودية -أندية,ريال مدريد,تيرول,4,0,20:00,08/12/2025
مباريات ودية -أندية,إنتر ميلان,مونزا,2,2,22:00,08/12/2025
مباريات ودية - منتخبات,مصر - شباب,المغرب - الشباب,1,1,21:00,08/13/2025
كرة اليد,مصر -19,إسبانيا - 19,29,31,19:30,08/14/2025
الدوري المصري,الاتحاد السكندري,مودرن سبورت,1,2,18:00,08/14/2025
الدوري المصري,زد,سيراميكا كليوباترا,0,0,18:00,08/14/2025
الدوري المصري,بيراميدز,الإسماعيلي,1,0,21:00,08/14/2025
الدوري المصري,طلائع الجيش,المصري,0,3,21:30,08/14/2025
دوري نجوم قطر,الريان,السيلية,3,1,18:30,08/14/2025
دوري نجوم قطر,الشمال,الأهلي القطري,2,0,20:30,08/14/2025
الدوري المصري,بتروجت,كهرباء الإسماعيلية,2,2,18:00,08/15/2025
الدوري المصري,حرس الحدود,البنك الاهلي,1,0,21:00,08/15/2025
الدوري المصري,الأهلي,فاركو,4,1,21:00,08/15/2025
الدوري الإنجليزي,ليفربول,بورنموث,4,2,22:00,08/15/2025
الدوري الإسباني,جيرونا,رايو فاييكانو,1,3,20:00,08/15/2025
الدوري الإسباني,فياريال,ريال أوفييدو,2,0,22:30,08/15/2025
الدوري الفرنسي,رين,مارسيليا,1,0,21:45,08/15/2025
مباريات ودية - منتخبات,مصر - شباب,المغرب - الشباب,0,0,21:00,08/15/2025
الدوري التركي,جالاتا سراي,فاتح كاراجومروك,3,0,21:30,08/15/2025
الدوري البرتغالي,اي في اس فوتبول,كازا بيا,0,2,17:45,08/15/2025
الدوري التونسي,الترجى الرياضي,الإتحاد المنستيري,1,1,18:30,08/15/2025
الدوري التونسي,الأولمبي الباجي,مستقبل قابس,0,0,18:30,08/15/2025
الدوري التونسي,سليمان الرياضي,النجم الرياضي بالمتلوي,0,1,18:30,08/15/2025
الدوري التونسي,مستقبل المرسى,إتحاد بن قردان,1,0,18:30,08/15/2025
دوري نجوم قطر,العربي,الوكرة,2,2,18:30,08/15/2025
دوري نجوم قطر,الغرافة,ام صلال,4,2,20:30,08/15/2025
الدوري المصري,إنبي,وادي دجلة,1,0,18:00,08/16/2025
الدوري المصري,غزل المحلة,سموحة,0,0,21:00,08/16/2025
الدوري المصري,الزمالك,المقاولون العرب,0,0,21:00,08/16/2025
الدوري الإنجليزي,أستون فيلا,نيوكاسل,0,0,14:30,08/16/2025
الدوري الإنجليزي,برايتون,فولهام,1,1,17:00,08/16/2025
الدوري الإنجليزي,سندرلاند,وست هام يونايتد,3,0,17:00,08/16/2025
الدوري الإنجليزي,توتنهام هوتسبر,بيرنلي,3,0,17:00,08/16/2025
الدوري الإنجليزي,وولفرهامبتون,مانشستر سيتي,0,4,19:30,08/16/2025
الدوري الإسباني,مايوركا,برشلونة,0,3,20:30,08/16/2025
الدوري الإسباني,فالنسيا,ريال سوسيداد,1,1,22:30,08/16/2025
الدوري الإسباني,ألافيس,ليفانتي,2,1,22:30,08/16/2025
الدوري الفرنسي,لانس,ليون,0,1,18:00,08/16/2025
الدوري الفرنسي,موناكو,لوهافر,3,1,20:00,08/16/2025
الدوري الفرنسي,نيس,تولوز,0,1,22:05,08/16/2025
الدوري التركي,كوجالي سبور,سامسون سبور,0,1,19:00,08/16/2025
الدوري التركي,ألانيا سبور,ريزه سبور,0,0,21:30,08/16/2025
الدوري التركي,جوزتيبي,فنربخشة,0,0,21:30,08/16/2025
الدوري البرتغالي,تونديلا,فاماليكاو,0,1,17:30,08/16/2025
الدوري البرتغالي,فيتوريا جيماريش,إستوريل برايا,3,2,20:00,08/16/2025
الدوري البرتغالي,إستريلا,بنفيكا,0,1,22:30,08/16/2025
الدوري الإماراتي,شباب الأهلي,الظفرة,2,0,17:05,08/16/2025
الدوري الإماراتي,دبا,الشــارقة,1,3,17:05,08/16/2025
الدوري الإماراتي,العين,البطائح,2,1,19:30,08/16/2025
الدوري الإماراتي,اتحاد كلباء,النصر الإماراتي,0,1,19:30,08/16/2025
الدوري التونسي,البنزرتي,الصفاقســــي,1,1,18:30,08/16/2025
الدوري التونسي,الترجي الجرجيسي,شبيبة العمران,1,0,18:30,08/16/2025
الدوري التونسي,النجم الساحلى,الافريقي التونسي,0,1,18:30,08/16/2025
الدوري التونسي,الملعب التونسي,شبيبة القيروان,1,0,18:30,08/16/2025
دوري نجوم قطر,الدحيل,الشحانية,1,1,18:30,08/16/2025
دوري نجوم قطر,السد القطري,نادي قطر,2,3,20:30,08/16/2025
مباريات ودية -أندية,روما,نادي نيوم,2,2,18:00,08/16/2025
مباريات ودية -أندية,إنتر ميلان,أولمبياكوس,2,0,21:30,08/16/2025
مباريات ودية -أندية,أتالانتا,يوفنتوس,1,2,21:45,08/16/2025
الدوري الإنجليزي,نوتينجهام فورست,برينتفورد,3,1,16:00,08/17/2025
الدوري الإنجليزي,تشيلسي,كريستال بالاس,0,0,16:00,08/17/2025
الدوري الإنجليزي,مانشستر يونايتد,أرسنال,0,1,18:30,08/17/2025
الدوري الإسباني,سيلتا فيجو,خيتافي,0,2,18:00,08/17/2025
الدوري الإسباني,أتلتيك بلباو,اشبيلية,3,2,20:30,08/17/2025
الدوري الإسباني,اسبانيول,اتلتيكو مدريد,2,1,22:30,08/17/2025
الدوري الفرنسي,بريست,ليل,3,3,16:00,08/17/2025
الدوري الفرنسي,أنجيه,نادي باريس,1,0,18:15,08/17/2025
الدوري الفرنسي,ميتز,ستراسبورج,0,1,18:15,08/17/2025
الدوري الفرنسي,اوكسير,لوريان,1,0,18:15,08/17/2025
الدوري الفرنسي,نانت,باريس سان جيرمان,0,1,21:45,08/17/2025
الدوري التركي,جنتشلربيرليجي,انطاليا سبور,0,1,19:00,08/17/2025
الدوري التركي,قونيا سبور,غازي عنتاب بي.بي.كي,3,0,19:00,08/17/2025
الدوري التركي,إسطنبول باشاكشهير,قيصري سبور,1,1,21:30,08/17/2025
الدوري التركي,بشكتاش,ايوبسبور,2,1,21:30,08/17/2025
الدوري البرتغالي,ريو آفي,ناسيونال ماديرا,1,1,17:30,08/17/2025
الدوري البرتغالي,ألفيركا,سبورتينج براجا,0,3,20:00,08/17/2025
الدوري البرتغالي,سانتا كلارا,موريرنسي,0,1,20:00,08/17/2025
الدوري البرتغالي,سبورتينج لشبونة,أروكا,6,0,22:30,08/17/2025
الدوري الإماراتي,عجمان,الوحـــدة,0,2,17:05,08/17/2025
الدوري الإماراتي,خورفكان,الجــزيرة,3,2,17:05,08/17/2025
الدوري الإماراتي,الوصل,بني ياس,2,0,19:30,08/17/2025
الدوري الإنجليزي,ليدز يونايتد,إيفرتون,1,0,22:00,08/18/2025
الدوري الإسباني,إلتشي,ريال بيتيس,1,1,22:00,08/18/2025
الدوري التركي,قاسم باشا,طرابزون سبور,0,1,21:30,08/18/2025
الدوري البرتغالي,جل فيسنتي,بورتو,0,2,22:15,08/18/2025
الدوري المصري,فاركو,طلائع الجيش,0,1,18:00,08/19/2025
الدوري المصري,البنك الاهلي,كهرباء الإسماعيلية,1,1,18:00,08/19/2025
